GROUP,LOCA
HEADING,LOCA_ID,LOCA_LAT,LOCA_LON,LOCA_TYPE,LOCA_GL,LOCA_FDEP,LOCA_STAR,LOCA_ENDD,LOCA_REM
UNIT,,deg,deg,,m,m,yyyy-mm-dd,yyyy-mm-dd,
TYPE,ID,5DP,5DP,PA,2DP,2DP,DT,DT,X
DATA,CPT_26011,-43.47858625,172.7107025,SCPG,4.62,20,17/04/2013,17/04/2013,
" "
GROUP,SCPG
HEADING,LOCA_ID,SCPG_CSA,SCPG_RATE,SCPG_WAT,SCPG_CREW,SCPG_METH,SCPG_REM
UNIT,,cm2,cm/s,m,,,
TYPE,ID,0DP,2DP,2DP,X,X,X
DATA,CPT_26011,10,2,0.9,,,
" "
" "
GROUP,SCPT
HEADING,LOCA_ID,SCPT_DPTH,SCPT_RES,SCPT_FRES,SCPT_PWP2,SCPT_REM
UNIT,,m,MPa,MPa,MPa,
TYPE,ID,3DP,4DP,4DP,4DP,X
DATA,CPT_26011,0.01,0,0,0,
DATA,CPT_26011,0.02,0,0,0,
DATA,CPT_26011,0.03,0,0,0,
DATA,CPT_26011,0.04,0,0,0,
DATA,CPT_26011,0.05,0.02,0,0.001,
DATA,CPT_26011,0.06,0.07,0.0006,0.0126,
DATA,CPT_26011,0.07,0.55,0.0022,0.0197,
DATA,CPT_26011,0.08,0.86,0.0026,0.0209,
DATA,CPT_26011,0.09,1.12,0.0028,0.0059,
DATA,CPT_26011,0.1,1.36,0.0036,0.0059,
DATA,CPT_26011,0.11,1.58,0.0045,0.0055,
DATA,CPT_26011,0.12,1.87,0.0059,0.0042,
DATA,CPT_26011,0.13,2.15,0.0076,0.0058,
DATA,CPT_26011,0.14,2.5,0.0098,0.0048,
DATA,CPT_26011,0.15,2.82,0.0115,0.0082,
DATA,CPT_26011,0.16,3.29,0.0141,0.0093,
DATA,CPT_26011,0.17,3.47,0.0153,0.0096,
DATA,CPT_26011,0.18,3.66,0.0168,0.0099,
DATA,CPT_26011,0.19,3.77,0.0194,0.0099,
DATA,CPT_26011,0.2,3.92,0.0216,0.0102,
DATA,CPT_26011,0.21,4.2,0.0228,0.0104,
DATA,CPT_26011,0.22,4.96,0.024,0.0112,
DATA,CPT_26011,0.23,5.37,0.0246,0.0113,
DATA,CPT_26011,0.24,5.78,0.0255,0.0113,
DATA,CPT_26011,0.25,6.2,0.0264,0.0123,
DATA,CPT_26011,0.26,6.62,0.0269,0.0125,
DATA,CPT_26011,0.27,6.96,0.0272,0.0119,
DATA,CPT_26011,0.28,7.2,0.0277,0.0117,
DATA,CPT_26011,0.29,7.43,0.0293,0.0113,
DATA,CPT_26011,0.3,7.67,0.0313,0.0109,
DATA,CPT_26011,0.31,8.16,0.0354,0.0108,
DATA,CPT_26011,0.32,8.37,0.0372,0.0109,
DATA,CPT_26011,0.33,8.58,0.0394,0.011,
DATA,CPT_26011,0.34,8.81,0.0419,0.0109,
DATA,CPT_26011,0.35,9.04,0.0444,0.0109,
DATA,CPT_26011,0.36,9.25,0.0469,0.0111,
DATA,CPT_26011,0.37,9.44,0.0495,0.0109,
DATA,CPT_26011,0.38,9.79,0.0545,0.0114,
DATA,CPT_26011,0.39,9.96,0.0566,0.0112,
DATA,CPT_26011,0.4,10.15,0.0586,0.0112,
DATA,CPT_26011,0.41,10.34,0.0605,0.0113,
DATA,CPT_26011,0.42,10.55,0.0623,0.0114,
DATA,CPT_26011,0.43,10.79,0.0641,0.0116,
DATA,CPT_26011,0.44,11.06,0.0658,0.0123,
DATA,CPT_26011,0.45,11.69,0.0681,0.0129,
DATA,CPT_26011,0.46,12.01,0.0707,0.0113,
DATA,CPT_26011,0.47,11.69,0.0733,0.0108,
DATA,CPT_26011,0.48,11.51,0.0772,0.0096,
DATA,CPT_26011,0.49,11.65,0.08,0.011,
DATA,CPT_26011,0.5,12.43,0.0808,0.0135,
DATA,CPT_26011,0.51,12.9,0.0803,0.0145,
DATA,CPT_26011,0.52,13.42,0.0798,0.0143,
DATA,CPT_26011,0.53,13.87,0.0786,0.0163,
DATA,CPT_26011,0.54,13.92,0.079,0.0212,
DATA,CPT_26011,0.55,13.29,0.0792,0.0133,
DATA,CPT_26011,0.56,12.66,0.0929,0.0202,
DATA,CPT_26011,0.57,12.24,0.1033,0.0096,
DATA,CPT_26011,0.58,12.04,0.1027,0.0089,
DATA,CPT_26011,0.59,11.75,0.1062,0.0091,
DATA,CPT_26011,0.6,11.51,0.1121,0.0098,
DATA,CPT_26011,0.61,11.4,0.115,0.0096,
DATA,CPT_26011,0.62,11.33,0.1179,0.0093,
DATA,CPT_26011,0.63,11.26,0.1218,0.0092,
DATA,CPT_26011,0.64,11.27,0.1302,0.0095,
DATA,CPT_26011,0.65,11.37,0.1328,0.0098,
DATA,CPT_26011,0.66,11.54,0.1344,0.011,
DATA,CPT_26011,0.67,11.79,0.1353,0.0128,
DATA,CPT_26011,0.68,11.79,0.1362,0.011,
DATA,CPT_26011,0.69,11.52,0.1346,0.0113,
DATA,CPT_26011,0.7,11.14,0.1423,0.0111,
DATA,CPT_26011,0.71,11.1,0.1314,0.0105,
DATA,CPT_26011,0.72,11.06,0.1277,0.0102,
DATA,CPT_26011,0.73,10.98,0.1221,0.0099,
DATA,CPT_26011,0.74,10.89,0.1168,0.0094,
DATA,CPT_26011,0.75,10.77,0.114,0.0089,
DATA,CPT_26011,0.76,10.77,0.114,0.0089,
DATA,CPT_26011,0.77,10.518,0.1077,0.0087,
DATA,CPT_26011,0.78,10.265,0.1014,0.0085,
DATA,CPT_26011,0.79,10.013,0.0951,0.0084,
DATA,CPT_26011,0.8,9.76,0.0887,0.0082,
DATA,CPT_26011,0.81,9.65,0.0895,0.0078,
DATA,CPT_26011,0.82,9.33,0.0907,0.0069,
DATA,CPT_26011,0.83,9.33,0.0907,0.0069,
DATA,CPT_26011,0.84,8.91,0.0914,0.0065,
DATA,CPT_26011,0.85,8.68,0.0892,0.0062,
DATA,CPT_26011,0.86,8.46,0.0887,0.0058,
DATA,CPT_26011,0.87,8.24,0.0884,0.0054,
DATA,CPT_26011,0.88,8.06,0.088,0.0052,
DATA,CPT_26011,0.89,7.91,0.0871,0.0055,
DATA,CPT_26011,0.9,7.79,0.0857,0.0055,
DATA,CPT_26011,0.91,7.71,0.0842,0.0056,
DATA,CPT_26011,0.92,7.64,0.0829,0.0058,
DATA,CPT_26011,0.93,7.6,0.0818,0.0058,
DATA,CPT_26011,0.94,7.54,0.0807,0.0056,
DATA,CPT_26011,0.95,7.5,0.0794,0.0052,
DATA,CPT_26011,0.96,7.43,0.0781,0.0048,
DATA,CPT_26011,0.97,7.37,0.0768,0.0044,
DATA,CPT_26011,0.98,7.29,0.0755,0.0039,
DATA,CPT_26011,0.99,7.14,0.073,0.0034,
DATA,CPT_26011,1,7.06,0.0713,0.0036,
DATA,CPT_26011,1.01,6.88,0.0681,0.0046,
DATA,CPT_26011,1.02,6.8,0.067,0.0046,
DATA,CPT_26011,1.03,6.71,0.0659,0.0048,
DATA,CPT_26011,1.04,6.62,0.0651,0.0047,
DATA,CPT_26011,1.05,6.53,0.0646,0.0045,
DATA,CPT_26011,1.06,6.44,0.0639,0.0045,
DATA,CPT_26011,1.07,6.35,0.0634,0.0045,
DATA,CPT_26011,1.08,6.16,0.0627,0.0045,
DATA,CPT_26011,1.09,6.07,0.0622,0.0045,
DATA,CPT_26011,1.1,5.98,0.0615,0.0044,
DATA,CPT_26011,1.11,5.88,0.0608,0.0044,
DATA,CPT_26011,1.12,5.79,0.0599,0.0043,
DATA,CPT_26011,1.13,5.7,0.0591,0.0043,
DATA,CPT_26011,1.14,5.61,0.0581,0.0042,
DATA,CPT_26011,1.15,5.52,0.0573,0.0043,
DATA,CPT_26011,1.16,5.43,0.0565,0.0042,
DATA,CPT_26011,1.17,5.27,0.0549,0.0042,
DATA,CPT_26011,1.18,5.2,0.054,0.0042,
DATA,CPT_26011,1.19,5.14,0.0532,0.0044,
DATA,CPT_26011,1.2,5.08,0.0523,0.0046,
DATA,CPT_26011,1.21,5.03,0.0515,0.0049,
DATA,CPT_26011,1.22,4.99,0.0507,0.0051,
DATA,CPT_26011,1.23,4.97,0.0501,0.0051,
DATA,CPT_26011,1.24,4.96,0.0495,0.0051,
DATA,CPT_26011,1.25,4.95,0.049,0.0052,
DATA,CPT_26011,1.26,4.95,0.0483,0.0052,
DATA,CPT_26011,1.27,4.94,0.0475,0.0052,
DATA,CPT_26011,1.28,4.93,0.0472,0.0052,
DATA,CPT_26011,1.29,4.93,0.0471,0.0052,
DATA,CPT_26011,1.3,4.93,0.0469,0.0052,
DATA,CPT_26011,1.31,4.93,0.0467,0.0052,
DATA,CPT_26011,1.32,4.93,0.0464,0.0052,
DATA,CPT_26011,1.33,4.93,0.0461,0.0052,
DATA,CPT_26011,1.34,4.93,0.0458,0.0052,
DATA,CPT_26011,1.35,4.92,0.0455,0.0053,
DATA,CPT_26011,1.36,4.92,0.0454,0.0053,
DATA,CPT_26011,1.37,4.93,0.0452,0.0053,
DATA,CPT_26011,1.38,4.92,0.0452,0.0053,
DATA,CPT_26011,1.39,4.93,0.0451,0.0053,
DATA,CPT_26011,1.4,4.93,0.045,0.0053,
DATA,CPT_26011,1.41,4.93,0.0447,0.0053,
DATA,CPT_26011,1.42,4.92,0.0445,0.0053,
DATA,CPT_26011,1.43,4.92,0.0442,0.0053,
DATA,CPT_26011,1.44,4.92,0.0438,0.0054,
DATA,CPT_26011,1.45,4.93,0.0436,0.0053,
DATA,CPT_26011,1.46,4.93,0.0435,0.0054,
DATA,CPT_26011,1.47,4.93,0.0435,0.0054,
DATA,CPT_26011,1.48,4.94,0.0433,0.0054,
DATA,CPT_26011,1.49,4.94,0.0433,0.0054,
DATA,CPT_26011,1.5,4.94,0.0432,0.0054,
DATA,CPT_26011,1.51,4.94,0.043,0.0055,
DATA,CPT_26011,1.52,4.94,0.0429,0.0055,
DATA,CPT_26011,1.53,4.94,0.0428,0.0055,
DATA,CPT_26011,1.54,4.95,0.0427,0.0055,
DATA,CPT_26011,1.55,4.95,0.0426,0.0055,
DATA,CPT_26011,1.56,4.96,0.0425,0.0054,
DATA,CPT_26011,1.57,4.96,0.0425,0.0054,
DATA,CPT_26011,1.58,4.97,0.0424,0.0055,
DATA,CPT_26011,1.59,4.97,0.0423,0.0055,
DATA,CPT_26011,1.6,4.97,0.0422,0.0055,
DATA,CPT_26011,1.61,4.97,0.0421,0.0055,
DATA,CPT_26011,1.62,4.96,0.042,0.0055,
DATA,CPT_26011,1.63,4.95,0.0419,0.0055,
DATA,CPT_26011,1.64,4.94,0.0418,0.0055,
DATA,CPT_26011,1.65,4.91,0.0417,0.0056,
DATA,CPT_26011,1.66,4.9,0.0417,0.0056,
DATA,CPT_26011,1.67,4.88,0.0416,0.0057,
DATA,CPT_26011,1.68,4.86,0.0416,0.006,
DATA,CPT_26011,1.69,4.84,0.0416,0.0062,
DATA,CPT_26011,1.7,4.82,0.0416,0.0063,
DATA,CPT_26011,1.71,4.8,0.0419,0.0065,
DATA,CPT_26011,1.72,4.8,0.0421,0.0066,
DATA,CPT_26011,1.73,4.8,0.0423,0.0066,
DATA,CPT_26011,1.74,4.8,0.0426,0.0067,
DATA,CPT_26011,1.75,4.805,0.0422,0.0068,
DATA,CPT_26011,1.76,4.81,0.0418,0.0069,
DATA,CPT_26011,1.77,4.815,0.0414,0.007,
DATA,CPT_26011,1.78,4.82,0.041,0.0071,
DATA,CPT_26011,1.79,4.825,0.0406,0.0072,
DATA,CPT_26011,1.8,4.83,0.0402,0.0073,
DATA,CPT_26011,1.81,4.835,0.0398,0.0074,
DATA,CPT_26011,1.82,4.84,0.0394,0.0075,
DATA,CPT_26011,1.83,4.86,0.0401,0.0076,
DATA,CPT_26011,1.84,4.88,0.0408,0.0078,
DATA,CPT_26011,1.85,4.92,0.0418,0.008,
DATA,CPT_26011,1.86,4.94,0.0422,0.0082,
DATA,CPT_26011,1.87,4.96,0.0425,0.0083,
DATA,CPT_26011,1.88,4.98,0.0429,0.0085,
DATA,CPT_26011,1.89,5.01,0.0433,0.0086,
DATA,CPT_26011,1.9,5.04,0.0437,0.0088,
DATA,CPT_26011,1.91,5.08,0.0441,0.0089,
DATA,CPT_26011,1.92,5.16,0.045,0.0091,
DATA,CPT_26011,1.93,5.21,0.0456,0.0093,
DATA,CPT_26011,1.94,5.26,0.0461,0.0094,
DATA,CPT_26011,1.95,5.32,0.0467,0.0095,
DATA,CPT_26011,1.96,5.38,0.0472,0.0096,
DATA,CPT_26011,1.97,5.45,0.0476,0.0098,
DATA,CPT_26011,1.98,5.53,0.0482,0.0099,
DATA,CPT_26011,1.99,5.61,0.0485,0.01,
DATA,CPT_26011,10,13.16,0.113,0.0853,
DATA,CPT_26011,10.01,13.32,0.1133,0.0874,
DATA,CPT_26011,10.02,13.57,0.1114,0.085,
DATA,CPT_26011,10.03,13.68,0.1111,0.0871,
DATA,CPT_26011,10.04,13.74,0.1107,0.0869,
DATA,CPT_26011,10.05,13.82,0.1105,0.0851,
DATA,CPT_26011,10.06,13.84,0.1109,0.0873,
DATA,CPT_26011,10.07,13.87,0.111,0.0881,
DATA,CPT_26011,10.08,13.92,0.1106,0.0886,
DATA,CPT_26011,10.09,13.99,0.1104,0.0886,
DATA,CPT_26011,10.1,14.05,0.1108,0.0886,
DATA,CPT_26011,10.11,14.09,0.111,0.0887,
DATA,CPT_26011,10.12,14.16,0.1137,0.0889,
DATA,CPT_26011,10.13,14.21,0.1157,0.0891,
DATA,CPT_26011,10.14,14.27,0.1177,0.0894,
DATA,CPT_26011,10.15,14.36,0.1196,0.0895,
DATA,CPT_26011,10.16,14.49,0.1211,0.0895,
DATA,CPT_26011,10.17,14.66,0.1233,0.0897,
DATA,CPT_26011,10.18,14.86,0.1247,0.09,
DATA,CPT_26011,10.19,15.11,0.1249,0.0899,
DATA,CPT_26011,10.2,15.9,0.125,0.0897,
DATA,CPT_26011,10.21,16.12,0.1245,0.0898,
DATA,CPT_26011,10.22,16.25,0.1241,0.0897,
DATA,CPT_26011,10.23,16.36,0.1237,0.0884,
DATA,CPT_26011,10.24,16.52,0.1242,0.0892,
DATA,CPT_26011,10.25,16.73,0.1251,0.0887,
DATA,CPT_26011,10.26,16.96,0.1262,0.0891,
DATA,CPT_26011,10.27,17.21,0.127,0.0886,
DATA,CPT_26011,10.28,17.45,0.1276,0.0874,
DATA,CPT_26011,10.29,18,0.1269,0.0848,
DATA,CPT_26011,10.3,18.29,0.1266,0.0849,
DATA,CPT_26011,10.31,18.63,0.1269,0.0831,
DATA,CPT_26011,10.32,19,0.1275,0.0825,
DATA,CPT_26011,10.33,19.3,0.1296,0.0799,
DATA,CPT_26011,10.34,19.66,0.132,0.0769,
DATA,CPT_26011,10.35,19.91,0.1335,0.0745,
DATA,CPT_26011,10.36,20.12,0.1363,0.0708,
DATA,CPT_26011,10.37,20.33,0.1466,0.0647,
DATA,CPT_26011,10.38,20.51,0.1515,0.0609,
DATA,CPT_26011,10.39,20.73,0.1577,0.0575,
DATA,CPT_26011,10.4,20.9,0.1611,0.0527,
DATA,CPT_26011,10.41,21.13,0.1657,0.0465,
DATA,CPT_26011,10.42,21.37,0.171,0.0413,
DATA,CPT_26011,10.43,21.46,0.1736,0.0344,
DATA,CPT_26011,10.44,21.49,0.1743,0.0305,
DATA,CPT_26011,10.45,21.47,0.177,0.0274,
DATA,CPT_26011,10.46,21.38,0.1816,0.0235,
DATA,CPT_26011,10.47,21.25,0.183,0.0172,
DATA,CPT_26011,10.48,21.22,0.1822,0.0164,
DATA,CPT_26011,10.49,21.11,0.1829,0.0156,
DATA,CPT_26011,10.5,20.94,0.1835,0.0144,
DATA,CPT_26011,10.51,20.79,0.1838,0.0113,
DATA,CPT_26011,10.52,20.56,0.1824,0.0115,
DATA,CPT_26011,10.53,20.32,0.1817,0.0118,
DATA,CPT_26011,10.54,20,0.1814,0.0114,
DATA,CPT_26011,10.55,19.66,0.1825,0.0108,
DATA,CPT_26011,10.56,19.27,0.1832,0.0126,
DATA,CPT_26011,10.57,18.46,0.183,0.0119,
DATA,CPT_26011,10.58,17.91,0.1822,0.0108,
DATA,CPT_26011,10.59,17.38,0.183,0.0083,
DATA,CPT_26011,10.6,16.89,0.1835,0.0093,
DATA,CPT_26011,10.61,16.48,0.1842,0.0115,
DATA,CPT_26011,10.62,16.25,0.1847,0.0134,
DATA,CPT_26011,10.63,16.22,0.1846,0.014,
DATA,CPT_26011,10.64,16.12,0.1831,0.0165,
DATA,CPT_26011,10.65,16.13,0.1817,0.0185,
DATA,CPT_26011,10.66,16.18,0.1801,0.0206,
DATA,CPT_26011,10.67,16.33,0.1789,0.0261,
DATA,CPT_26011,10.68,16.46,0.1778,0.0282,
DATA,CPT_26011,10.69,16.58,0.1769,0.0302,
DATA,CPT_26011,10.7,16.59,0.1752,0.0322,
DATA,CPT_26011,10.71,16.67,0.174,0.0325,
DATA,CPT_26011,10.72,16.8,0.1709,0.0316,
DATA,CPT_26011,10.73,17.04,0.1664,0.0294,
DATA,CPT_26011,10.74,17.26,0.1615,0.0252,
DATA,CPT_26011,10.75,17.43,0.1588,0.0198,
DATA,CPT_26011,10.76,17.86,0.1508,0.0096,
DATA,CPT_26011,10.77,17.86,0.1508,0.0096,
DATA,CPT_26011,10.78,17.86,0.1508,0.0096,
DATA,CPT_26011,10.79,17.79,0.1096,0.0276,
DATA,CPT_26011,10.8,17.9,0.1101,0.0171,
DATA,CPT_26011,10.81,18.01,0.1108,0.0093,
DATA,CPT_26011,10.82,18.02,0.1122,0.0034,
DATA,CPT_26011,10.83,18.02,0.1134,0.0001,
DATA,CPT_26011,10.84,18.03,0.1146,-0.003,
DATA,CPT_26011,10.85,18.08,0.1144,-0.0052,
DATA,CPT_26011,10.86,18.11,0.1139,-0.0067,
DATA,CPT_26011,10.87,18.14,0.1147,-0.0072,
DATA,CPT_26011,10.88,18.22,0.1147,-0.0078,
DATA,CPT_26011,10.89,18.3,0.114,-0.0082,
DATA,CPT_26011,10.9,18.31,0.1141,-0.0066,
DATA,CPT_26011,10.91,18.34,0.1144,-0.0056,
DATA,CPT_26011,10.92,18.39,0.1124,-0.0044,
DATA,CPT_26011,10.93,18.46,0.1128,-0.0025,
DATA,CPT_26011,10.94,18.57,0.1136,-0.0005,
DATA,CPT_26011,10.95,18.78,0.1145,0.0022,
DATA,CPT_26011,10.96,19.01,0.115,0.0045,
DATA,CPT_26011,10.97,19.23,0.1141,0.0068,
DATA,CPT_26011,10.98,19.66,0.1133,0.0115,
DATA,CPT_26011,10.99,19.78,0.1134,0.0139,
DATA,CPT_26011,11,19.91,0.1141,0.0164,
DATA,CPT_26011,11.01,19.97,0.1148,0.0185,
DATA,CPT_26011,11.02,20.05,0.1156,0.0201,
DATA,CPT_26011,11.03,19.92,0.117,0.022,
DATA,CPT_26011,11.04,19.89,0.1188,0.0228,
DATA,CPT_26011,11.05,19.7,0.1208,0.0238,
DATA,CPT_26011,11.06,19.4,0.1271,0.0271,
DATA,CPT_26011,11.07,19.3,0.131,0.0278,
DATA,CPT_26011,11.08,19.24,0.1334,0.0281,
DATA,CPT_26011,11.09,19.16,0.1353,0.0286,
DATA,CPT_26011,11.1,19.02,0.1365,0.0287,
DATA,CPT_26011,11.11,18.94,0.1399,0.0302,
DATA,CPT_26011,11.12,18.89,0.1419,0.0311,
DATA,CPT_26011,11.13,18.82,0.1422,0.031,
DATA,CPT_26011,11.14,18.73,0.1422,0.0315,
DATA,CPT_26011,11.15,18.58,0.1431,0.0324,
DATA,CPT_26011,11.16,18.42,0.1448,0.034,
DATA,CPT_26011,11.17,18.33,0.1437,0.0344,
DATA,CPT_26011,11.18,18.19,0.1418,0.0342,
DATA,CPT_26011,11.19,18.11,0.1415,0.0348,
DATA,CPT_26011,11.2,17.97,0.1407,0.037,
DATA,CPT_26011,11.21,17.9,0.1398,0.0383,
DATA,CPT_26011,11.22,17.82,0.1407,0.0381,
DATA,CPT_26011,11.23,17.66,0.1397,0.0377,
DATA,CPT_26011,11.24,17.63,0.1395,0.0369,
DATA,CPT_26011,11.25,17.57,0.1398,0.0357,
DATA,CPT_26011,11.26,17.49,0.1409,0.034,
DATA,CPT_26011,11.27,17.28,0.1396,0.0334,
DATA,CPT_26011,11.28,17.01,0.1384,0.0314,
DATA,CPT_26011,11.29,16.64,0.1374,0.0284,
DATA,CPT_26011,11.3,16.33,0.1377,0.0281,
DATA,CPT_26011,11.31,16.12,0.1388,0.0275,
DATA,CPT_26011,11.32,15.88,0.1395,0.0277,
DATA,CPT_26011,11.33,15.74,0.142,0.0281,
DATA,CPT_26011,11.34,15.81,0.142,0.0292,
DATA,CPT_26011,11.35,15.96,0.1417,0.0294,
DATA,CPT_26011,11.36,16.27,0.1413,0.0313,
DATA,CPT_26011,11.37,16.67,0.1413,0.0326,
DATA,CPT_26011,11.38,17.26,0.14,0.0322,
DATA,CPT_26011,11.39,17.89,0.136,0.0322,
DATA,CPT_26011,11.4,18.53,0.1329,0.0322,
DATA,CPT_26011,11.41,19.61,0.1288,0.0296,
DATA,CPT_26011,11.42,20.03,0.1277,0.0269,
DATA,CPT_26011,11.43,20.43,0.1266,0.0251,
DATA,CPT_26011,11.44,20.74,0.1241,0.024,
DATA,CPT_26011,11.45,20.98,0.1231,0.023,
DATA,CPT_26011,11.46,21.19,0.1226,0.0217,
DATA,CPT_26011,11.47,21.35,0.1217,0.0203,
DATA,CPT_26011,11.48,21.5,0.1221,0.0191,
DATA,CPT_26011,11.49,21.6,0.1235,0.0179,
DATA,CPT_26011,11.5,21.75,0.1297,0.0156,
DATA,CPT_26011,11.51,21.79,0.1299,0.0148,
DATA,CPT_26011,11.52,21.83,0.1305,0.0131,
DATA,CPT_26011,11.53,21.85,0.1314,0.0127,
DATA,CPT_26011,11.54,21.87,0.1329,0.0108,
DATA,CPT_26011,11.55,21.92,0.1341,0.0094,
DATA,CPT_26011,11.56,21.89,0.1367,0.0095,
DATA,CPT_26011,11.57,21.9,0.1377,0.0096,
DATA,CPT_26011,11.58,21.83,0.139,0.0101,
DATA,CPT_26011,11.59,21.74,0.1441,0.0115,
DATA,CPT_26011,11.6,21.75,0.1455,0.0118,
DATA,CPT_26011,11.61,21.66,0.1455,0.0121,
DATA,CPT_26011,11.62,21.57,0.1462,0.0123,
DATA,CPT_26011,11.63,21.45,0.1477,0.013,
DATA,CPT_26011,11.64,21.46,0.1495,0.0119,
DATA,CPT_26011,11.65,21.32,0.1513,0.0125,
DATA,CPT_26011,11.66,21.13,0.1514,0.0113,
DATA,CPT_26011,11.67,21.04,0.1528,0.0113,
DATA,CPT_26011,11.68,20.97,0.1536,0.0098,
DATA,CPT_26011,11.69,20.93,0.1549,0.0088,
DATA,CPT_26011,11.7,20.99,0.1576,0.0077,
DATA,CPT_26011,11.71,21.03,0.1585,0.0074,
DATA,CPT_26011,11.72,21.15,0.1587,0.0066,
DATA,CPT_26011,11.73,21.4,0.1589,0.0031,
DATA,CPT_26011,11.74,21.64,0.1592,0.0035,
DATA,CPT_26011,11.75,22.22,0.1577,0.0011,
DATA,CPT_26011,11.76,22.42,0.1597,0.0006,
DATA,CPT_26011,11.77,22.42,0.1597,0.0006,
DATA,CPT_26011,11.78,22.42,0.1597,0.0006,
DATA,CPT_26011,11.79,22.77,0.1303,0.0382,
DATA,CPT_26011,11.8,23.33,0.1311,0.0228,
DATA,CPT_26011,11.81,23.61,0.1323,0.0102,
DATA,CPT_26011,11.82,23.72,0.1359,0.0026,
DATA,CPT_26011,11.83,24.03,0.1366,-0.0066,
DATA,CPT_26011,11.84,24.15,0.1401,-0.0128,
DATA,CPT_26011,11.85,24.31,0.1388,-0.0189,
DATA,CPT_26011,11.86,24.6,0.1425,-0.0276,
DATA,CPT_26011,11.87,24.71,0.1458,-0.0308,
DATA,CPT_26011,11.88,24.78,0.1483,-0.0338,
DATA,CPT_26011,11.89,24.83,0.1505,-0.035,
DATA,CPT_26011,11.9,24.84,0.1507,-0.0365,
DATA,CPT_26011,11.91,24.81,0.152,-0.0376,
DATA,CPT_26011,11.92,24.8,0.1543,-0.0386,
DATA,CPT_26011,11.93,24.87,0.1529,-0.0399,
DATA,CPT_26011,11.94,24.86,0.1534,-0.0407,
